Time,Channel A
(us),(V)

0.00000000,1.20838000
0.04000000,1.20838000
0.08000000,1.16367100
0.12000000,1.07409900
0.16000000,1.02923700
0.20000000,0.98452710
0.24000000,0.89495530
0.28000000,0.80538340
0.32000000,0.71581160
0.36000000,0.62623980
0.40000000,0.53666800
0.44000000,0.40238650
0.48000000,0.31281470
0.52000000,0.17838070
0.56000000,0.08880886
0.60000000,-0.04531999
0.64000000,-0.13489180
0.68000000,-0.26917330
0.72000000,-0.35874510
0.76000000,-0.44831690
0.80000000,-0.58275090
0.83999999,-0.67232280
0.87999999,-0.76174200
0.91999999,-0.85131380
0.95999999,-0.89617600
0.99999999,-0.98574790
1.03999999,-1.07532000
1.07999999,-1.07532000
1.11999999,-1.12002900
1.15999999,-1.16489100
1.19999999,-1.16489100
1.23999999,-1.16489100
1.27999999,-1.16489100
1.31999999,-1.16489100
1.35999999,-1.16489100
1.39999999,-1.07532000
1.43999999,-1.07532000
1.47999999,-0.98574790
1.51999999,-0.94088570
1.55999999,-0.89617600
1.59999999,-0.80660420
1.63999999,-0.71703240
1.67999999,-0.62746050
1.71999999,-0.53788870
1.75999999,-0.40360730
1.79999999,-0.31403550
1.83999999,-0.22446360
1.87999999,-0.09002960
1.91999999,-0.00061037
1.95999999,0.13367110
1.99999999,0.26795250
2.03999999,0.35752430
2.07999999,0.44709620
2.11999999,0.53666800
2.15999999,0.62623980
2.19999999,0.71581160
2.23999999,0.80538340
2.27999999,0.89495530
2.31999999,0.98452710
2.35999999,1.02923700
2.39999999,1.07409900
2.43999999,1.11880900
2.47999998,1.16367100
2.51999998,1.16367100
2.55999998,1.20838000
2.59999998,1.20838000
2.63999998,1.16367100
2.67999998,1.16367100
2.71999998,1.11880900
2.75999998,1.07409900
2.79999998,1.07409900
2.83999998,0.98452710
2.87999998,0.89495530
2.91999998,0.85009310
2.95999998,0.76052120
2.99999998,0.67110200
3.03999998,0.58153020
3.07999998,0.49195840
3.11999998,0.35752430
3.15999998,0.26795250
3.19999998,0.17838070
3.23999998,0.04409925
3.27999998,-0.04531999
3.31999998,-0.13489180
3.35999998,-0.26917330
3.39999998,-0.35874510
3.43999998,-0.44831690
3.47999998,-0.53788870
3.51999998,-0.62746050
3.55999998,-0.71703240
3.59999998,-0.80660420
3.63999998,-0.85131380
3.67999998,-0.94088570
3.71999998,-0.98574790
3.75999998,-1.03045700
3.79999998,-1.07532000
3.83999998,-1.12002900
3.87999998,-1.12002900
3.91999998,-1.12002900
