Time	Channel A
(us)	(mV)

0.00000000	-143.89480000
0.04000000	-130.42080000
0.08000000	-121.43310000
0.12000000	-121.43310000
0.16000000	-116.94690000
0.20000000	-112.44540000
0.24000000	-112.44540000
0.28000000	-112.44540000
0.32000000	-121.43310000
0.36000000	-125.91940000
0.40000000	-125.91940000
0.44000000	-121.43310000
0.48000000	-112.44540000
0.52000000	-89.98383000
0.56000000	-72.02368000
0.60000000	-54.04828000
0.64000000	-36.08813000
0.68000000	-18.11273000
0.72000000	-0.15259250
0.76000000	17.80755000
0.80000000	35.78295000
0.83999999	58.24457000
0.87999999	76.20471000
0.91999999	89.67863000
0.95999999	107.65400000
0.99999999	130.11560000
1.03999999	152.57730000
1.07999999	179.52510000
1.11999999	210.97440000
1.15999999	233.43610000
1.19999999	251.39620000
1.23999999	273.85780000
1.27999999	269.37160000
1.31999999	251.39620000
1.35999999	255.89770000
1.39999999	237.92230000
1.43999999	224.44840000
1.47999999	210.97440000
1.51999999	197.50050000
1.55999999	179.52510000
1.59999999	161.56500000
1.63999999	148.07580000
1.67999999	134.60190000
1.71999999	116.64170000
1.75999999	94.18011000
1.79999999	67.21701000
1.83999999	26.79525000
1.87999999	-18.11273000
1.91999999	-76.50990000
1.95999999	-125.91940000
1.99999999	-166.35640000
2.03999999	-211.27960000
2.07999999	-229.23980000
2.11999999	-256.20290000
2.15999999	-206.77810000
2.19999999	-179.83030000
2.23999999	-152.88250000
2.27999999	-152.88250000
2.31999999	-134.90710000
2.35999999	-125.91940000
2.39999999	-116.94690000
2.43999999	-112.44540000
2.47999998	-112.44540000
2.51999998	-112.44540000
2.55999998	-116.94690000
2.59999998	-125.91940000
2.63999998	-130.42080000
2.67999998	-130.42080000
2.71999998	-125.91940000
2.75999998	-112.44540000
2.79999998	-94.48530000
2.83999998	-76.50990000
2.87999998	-54.04828000
2.91999998	-36.08813000
2.95999998	-13.62651000
2.99999998	4.33362800
3.03999998	31.28147000
3.07999998	53.74309000
3.11999998	76.20471000
3.15999998	98.66634000
3.19999998	121.12800000
3.23999998	139.10340000
3.27999998	157.06350000
3.31999998	175.03890000
3.35999998	192.99900000
3.39999998	197.50050000
3.43999998	197.50050000
3.47999998	192.99900000
3.51999998	184.02660000
3.55999998	175.03890000
3.59999998	166.05120000
3.63999998	157.06350000
3.67999998	143.58960000
3.71999998	139.10340000
3.75999998	125.61420000
3.79999998	121.12800000
3.83999998	112.14030000
3.87999998	112.14030000
3.91999998	107.65400000
3.95999998	107.65400000
3.99999998	107.65400000
4.03999998	103.15250000
4.07999998	98.66634000
4.11999997	89.67863000
4.15999997	85.19241000
4.19999997	76.20471000
4.23999997	71.71850000
4.27999997	62.73079000
4.31999997	58.24457000
4.35999997	44.75539000
4.39999997	35.78295000
4.43999997	26.79525000
4.47999997	17.80755000
4.51999997	8.81984900
4.55999997	-0.15259250
4.59999997	-4.63881300
4.63999997	-13.62651000
4.67999997	-22.59896000
4.71999997	-27.10044000
4.75999997	-36.08813000
4.79999997	-40.57436000
4.83999997	-54.04828000
4.87999997	-58.54976000
4.91999997	-63.03598000
4.95999997	-67.52220000
4.99999997	-67.52220000
5.03999997	-67.52220000
5.07999997	-67.52220000
5.11999997	-63.03598000
5.15999997	-58.54976000
5.19999997	-54.04828000
5.23999997	-49.56206000
5.27999997	-45.06058000
5.31999997	-40.57436000
5.35999997	-36.08813000
5.39999997	-31.58666000
5.43999997	-27.10044000
5.47999997	-27.10044000
5.51999997	-18.11273000
5.55999997	-18.11273000
5.59999997	-13.62651000
5.63999997	-4.63881300
5.67999997	-0.15259250
5.71999997	8.81984900
5.75999996	13.32133000
5.79999996	17.80755000
5.83999996	26.79525000
5.87999996	35.78295000
5.91999996	35.78295000
5.95999996	40.26917000
5.99999996	44.75539000
6.03999996	49.25687000
6.07999996	49.25687000
6.11999996	53.74309000
6.15999996	53.74309000
6.19999996	62.73079000
6.23999996	67.21701000
6.27999996	67.21701000
6.31999996	71.71850000
6.35999996	71.71850000
6.39999996	71.71850000
6.43999996	71.71850000
6.47999996	71.71850000
6.51999996	67.21701000
6.55999996	62.73079000
6.59999996	58.24457000
6.63999996	53.74309000
6.67999996	53.74309000
6.71999996	49.25687000
6.75999996	49.25687000
6.79999996	35.78295000
6.83999996	26.79525000
6.87999996	35.78295000
6.91999996	35.78295000
6.95999996	26.79525000
6.99999996	13.32133000
7.03999996	8.81984900
7.07999996	8.81984900
7.11999996	-0.15259250
7.15999996	-4.63881300
7.19999996	-9.12503300
7.23999996	-13.62651000
7.27999996	-18.11273000
7.31999996	-22.59896000
7.35999996	-27.10044000
7.39999996	-31.58666000
7.43999995	-36.08813000
7.47999995	-36.08813000
7.51999995	-36.08813000
7.55999995	-45.06058000
7.59999995	-45.06058000
7.63999995	-49.56206000
7.67999995	-49.56206000
7.71999995	-49.56206000
7.75999995	-49.56206000
7.79999995	-54.04828000
7.83999995	-49.56206000
7.87999995	-45.06058000
7.91999995	-45.06058000
7.95999995	-45.06058000
7.99999995	-40.57436000
8.03999995	-36.08813000
8.07999995	-36.08813000
8.11999995	-31.58666000
8.15999995	-27.10044000
8.19999995	-22.59896000
8.23999995	-18.11273000
8.27999995	-18.11273000
8.31999995	-13.62651000
8.35999995	-9.12503300
8.39999995	-4.63881300
8.43999995	-0.15259250
8.47999995	-0.15259250
8.51999995	4.33362800
8.55999995	8.81984900
8.59999995	13.32133000
8.63999995	17.80755000
8.67999995	17.80755000
8.71999995	22.29377000
8.75999995	26.79525000
8.79999995	31.28147000
8.83999995	31.28147000
8.87999995	31.28147000
8.91999995	35.78295000
8.95999995	35.78295000
8.99999995	35.78295000
9.03999995	35.78295000
9.07999994	35.78295000
9.11999994	35.78295000
9.15999994	35.78295000
9.19999994	35.78295000
9.23999994	35.78295000
9.27999994	35.78295000
9.31999994	31.28147000
9.35999994	31.28147000
9.39999994	26.79525000
9.43999994	26.79525000
9.47999994	17.80755000
9.51999994	17.80755000
9.55999994	13.32133000
9.59999994	8.81984900
9.63999994	8.81984900
9.67999994	4.33362800
9.71999994	-0.15259250
9.75999994	-0.15259250
9.79999994	-4.63881300
9.83999994	-9.12503300
9.87999994	-9.12503300
9.91999994	-13.62651000
9.95999994	-18.11273000
9.99999994	-18.11273000
10.03999994	-22.59896000
10.07999994	-22.59896000
10.11999994	-31.58666000
10.15999994	-31.58666000
10.19999994	-27.10044000
10.23999994	-31.58666000
10.27999994	-36.08813000
10.31999994	-36.08813000
10.35999994	-36.08813000
10.39999994	-36.08813000
10.43999994	-36.08813000
10.47999994	-36.08813000
10.51999994	-36.08813000
10.55999994	-36.08813000
10.59999994	-36.08813000
10.63999994	-31.58666000
10.67999994	-31.58666000
10.71999993	-27.10044000
10.75999993	-27.10044000
10.79999993	-27.10044000
10.83999993	-22.59896000
10.87999993	-18.11273000
10.91999993	-18.11273000
10.95999993	-18.11273000
10.99999993	-13.62651000
11.03999993	-9.12503300
11.07999993	-9.12503300
11.11999993	-4.63881300
11.15999993	-0.15259250
11.19999993	-0.15259250
11.23999993	-0.15259250
11.27999993	8.81984900
11.31999993	8.81984900
11.35999993	8.81984900
11.39999993	13.32133000
11.43999993	17.80755000
11.47999993	17.80755000
11.51999993	17.80755000
11.55999993	17.80755000
11.59999993	17.80755000
11.63999993	17.80755000
11.67999993	17.80755000
11.71999993	17.80755000
11.75999993	22.29377000
11.79999993	22.29377000
11.83999993	22.29377000
11.87999993	17.80755000
11.91999993	17.80755000
11.95999993	17.80755000
11.99999993	17.80755000
12.03999993	17.80755000
12.07999993	17.80755000
12.11999993	13.32133000
12.15999993	13.32133000
12.19999993	8.81984900
12.23999993	8.81984900
12.27999993	4.33362800
12.31999993	-0.15259250
12.35999992	-0.15259250
12.39999992	-0.15259250
12.43999992	-0.15259250
12.47999992	-4.63881300
12.51999992	-9.12503300
12.55999992	-9.12503300
12.59999992	-13.62651000
12.63999992	-13.62651000
12.67999992	-18.11273000
12.71999992	-18.11273000
12.75999992	-18.11273000
12.79999992	-22.59896000
12.83999992	-22.59896000
12.87999992	-22.59896000
12.91999992	-22.59896000
12.95999992	-27.10044000
12.99999992	-27.10044000
13.03999992	-27.10044000
13.07999992	-22.59896000
13.11999992	-27.10044000
13.15999992	-27.10044000
13.19999992	-27.10044000
13.23999992	-27.10044000
13.27999992	-27.10044000
13.31999992	-22.59896000
13.35999992	-22.59896000
13.39999992	-22.59896000
13.43999992	-22.59896000
13.47999992	-18.11273000
13.51999992	-18.11273000
13.55999992	-18.11273000
13.59999992	-13.62651000
13.63999992	-13.62651000
13.67999992	-9.12503300
13.71999992	-9.12503300
13.75999992	-4.63881300
13.79999992	-4.63881300
13.83999992	-4.63881300
13.87999992	-0.15259250
13.91999992	-0.15259250
13.95999992	-0.15259250
13.99999991	-0.15259250
14.03999991	4.33362800
14.07999991	4.33362800
14.11999991	4.33362800
14.15999991	8.81984900
14.19999991	8.81984900
14.23999991	8.81984900
14.27999991	8.81984900
14.31999991	13.32133000
14.35999991	13.32133000
14.39999991	13.32133000
14.43999991	13.32133000
14.47999991	13.32133000
14.51999991	13.32133000
14.55999991	13.32133000
14.59999991	13.32133000
14.63999991	8.81984900
14.67999991	8.81984900
14.71999991	-0.15259250
14.75999991	-9.12503300
14.79999991	-18.11273000
14.83999991	-13.62651000
14.87999991	-9.12503300
14.91999991	-0.15259250
14.95999991	8.81984900
14.99999991	22.29377000
15.03999991	35.78295000
15.07999991	40.26917000
15.11999991	35.78295000
15.15999991	26.79525000
15.19999991	8.81984900
15.23999991	-0.15259250
15.27999991	-13.62651000
15.31999991	-18.11273000
15.35999991	-27.10044000
15.39999991	-31.58666000
15.43999991	-27.10044000
15.47999991	-27.10044000
15.51999991	-27.10044000
15.55999991	-27.10044000
15.59999991	-27.10044000
15.63999990	-27.10044000
15.67999990	-27.10044000
15.71999990	-22.59896000
15.75999990	-22.59896000
15.79999990	-27.10044000
15.83999990	-22.59896000
15.87999990	-18.11273000
15.91999990	-18.11273000
15.95999990	-13.62651000
15.99999990	-9.12503300
16.03999990	-4.63881300
16.07999990	-0.15259250
16.11999990	-0.15259250
16.15999990	-4.63881300
16.19999990	-4.63881300
16.23999990	-9.12503300
16.27999990	-13.62651000
16.31999990	-18.11273000
16.35999990	-18.11273000
16.39999990	-18.11273000
16.43999990	-18.11273000
16.47999990	-9.12503300
16.51999990	-9.12503300
16.55999990	-4.63881300
16.59999990	-0.15259250
16.63999990	-0.15259250
16.67999990	-9.12503300
16.71999990	-0.15259250
16.75999990	8.81984900
16.79999990	4.33362800
16.83999990	4.33362800
16.87999990	-0.15259250
16.91999990	8.81984900
16.95999990	13.32133000
16.99999990	13.32133000
17.03999990	17.80755000
17.07999990	13.32133000
17.11999990	13.32133000
17.15999990	8.81984900
17.19999990	4.33362800
17.23999990	4.33362800
17.27999989	-0.15259250
17.31999989	-0.15259250
17.35999989	-0.15259250
17.39999989	-0.15259250
17.43999989	-0.15259250
17.47999989	-0.15259250
17.51999989	-0.15259250
17.55999989	-0.15259250
17.59999989	-0.15259250
17.63999989	-0.15259250
17.67999989	-0.15259250
17.71999989	-0.15259250
17.75999989	-0.15259250
17.79999989	-0.15259250
17.83999989	-4.63881300
17.87999989	-4.63881300
17.91999989	-4.63881300
17.95999989	-4.63881300
17.99999989	-4.63881300
18.03999989	-4.63881300
18.07999989	-9.12503300
18.11999989	-9.12503300
18.15999989	-9.12503300
18.19999989	-13.62651000
18.23999989	-13.62651000
18.27999989	-18.11273000
18.31999989	-18.11273000
18.35999989	-18.11273000
18.39999989	-18.11273000
18.43999989	-18.11273000
18.47999989	-18.11273000
18.51999989	-18.11273000
18.55999989	-13.62651000
18.59999989	-13.62651000
18.63999989	-13.62651000
18.67999989	-9.12503300
18.71999989	-9.12503300
18.75999989	-13.62651000
18.79999989	-13.62651000
18.83999989	-9.12503300
18.87999989	-9.12503300
18.91999989	-9.12503300
18.95999988	-4.63881300
18.99999988	-9.12503300
19.03999988	-9.12503300
19.07999988	-4.63881300
19.11999988	-4.63881300
19.15999988	-4.63881300
19.19999988	-4.63881300
19.23999988	-4.63881300
19.27999988	-4.63881300
19.31999988	-0.15259250
19.35999988	-0.15259250
19.39999988	-4.63881300
19.43999988	-0.15259250
19.47999988	-0.15259250
19.51999988	-0.15259250
19.55999988	-0.15259250
19.59999988	4.33362800
19.63999988	4.33362800
19.67999988	4.33362800
19.71999988	4.33362800
19.75999988	4.33362800
19.79999988	4.33362800
19.83999988	4.33362800
19.87999988	4.33362800
19.91999988	-0.15259250
19.95999988	4.33362800
19.99999988	4.33362800
20.03999988	-0.15259250
20.07999988	-0.15259250
20.11999988	-0.15259250
20.15999988	-0.15259250
20.19999988	-0.15259250
20.23999988	-0.15259250
20.27999988	-0.15259250
20.31999988	-0.15259250
20.35999988	-0.15259250
20.39999988	-0.15259250
20.43999988	-0.15259250
20.47999988	-4.63881300
20.51999988	-0.15259250
20.55999988	-4.63881300
20.59999987	-4.63881300
20.63999987	-4.63881300
20.67999987	-4.63881300
20.71999987	-4.63881300
20.75999987	-4.63881300
20.79999987	-9.12503300
