Time,Channel A
(us),(V)

0.00000000,-1.22837000
0.04000000,-1.15616300
0.08000000,-1.08389500
0.12000000,-1.01162800
0.16000000,-0.90322580
0.20000000,-0.79482410
0.24000000,-0.66835530
0.28000000,-0.54194770
0.32000000,-0.41547900
0.36000000,-0.28901030
0.40000000,-0.14447460
0.44000000,-0.03607288
0.48000000,0.07220680
0.52000000,0.19867550
0.56000000,0.30707720
0.60000000,0.39741200
0.64000000,0.48774680
0.68000000,0.56001470
0.72000000,0.63222150
0.76000000,0.72255620
0.80000000,0.79482410
0.83999999,0.86709190
0.87999999,0.93935970
0.91999999,1.02969500
0.95999999,1.12002900
0.99999999,1.17416900
1.03999999,1.22837000
1.07999999,1.30063800
1.11999999,1.31870500
1.15999999,1.33677200
1.19999999,1.33677200
1.23999999,1.30063800
1.27999999,1.28257100
1.31999999,1.21030300
1.35999999,1.13809600
1.39999999,1.04776100
1.43999999,0.93935970
1.47999999,0.83095790
1.51999999,0.72255620
1.55999999,0.57808160
1.59999999,0.45161290
1.63999999,0.32514420
1.67999999,0.19867550
1.71999999,0.07220680
1.75999999,-0.03607288
1.79999999,-0.14447460
1.83999999,-0.23480940
1.87999999,-0.32514420
1.91999999,-0.39741200
1.95999999,-0.46967990
1.99999999,-0.56001470
2.03999999,-0.61415450
2.07999999,-0.68642230
2.11999999,-0.74062320
2.15999999,-0.81289100
2.19999999,-0.88515880
2.23999999,-0.93935970
2.27999999,-1.01162800
2.31999999,-1.08389500
2.35999999,-1.13809600
2.39999999,-1.17416900
2.43999999,-1.22837000
2.47999998,-1.24643700
2.51999998,-1.26450400
2.55999998,-1.26450400
2.59999998,-1.24643700
2.63999998,-1.22837000
2.67999998,-1.17416900
2.71999998,-1.10196200
2.75999998,-1.01162800
2.79999998,-0.92129280
2.83999998,-0.81289100
2.87999998,-0.68642230
2.91999998,-0.57808160
2.95999998,-0.45161290
2.99999998,-0.32514420
3.03999998,-0.18060850
3.07999998,-0.07220680
3.11999998,0.05413984
3.15999998,0.18060850
3.19999998,0.28901030
3.23999998,0.37934510
3.27999998,0.46967990
3.31999998,0.54194770
3.35999998,0.63222150
3.39999998,0.72255620
3.43999998,0.79482410
3.47999998,0.86709190
3.51999998,0.93935970
3.55999998,1.02969500
3.59999998,1.10196200
3.63999998,1.17416900
3.67999998,1.22837000
3.71999998,1.28257100
3.75999998,1.30063800
3.79999998,1.33677200
3.83999998,1.33677200
3.87999998,1.30063800
3.91999998,1.28257100
3.95999998,1.22837000
