Time	Channel A
(us)	(mV)

0.00000000	-49.56206000
0.04000000	-36.08813000
0.08000000	-31.58666000
0.12000000	-22.59896000
0.16000000	-13.62651000
0.20000000	-4.63881300
0.24000000	-0.15259250
0.28000000	13.32133000
0.32000000	22.29377000
0.36000000	35.78295000
0.40000000	49.25687000
0.44000000	62.73079000
0.48000000	80.70620000
0.52000000	98.66634000
0.56000000	112.14030000
0.60000000	130.11560000
0.64000000	143.58960000
0.68000000	148.07580000
0.72000000	148.07580000
0.76000000	143.58960000
0.80000000	139.10340000
0.83999999	125.61420000
0.87999999	121.12800000
0.91999999	107.65400000
0.95999999	89.67863000
0.99999999	80.70620000
1.03999999	67.21701000
1.07999999	53.74309000
1.11999999	44.75539000
1.15999999	35.78295000
1.19999999	22.29377000
1.23999999	8.81984900
1.27999999	-0.15259250
1.31999999	-18.11273000
1.35999999	-36.08813000
1.39999999	-49.56206000
1.43999999	-63.03598000
1.47999999	-89.98383000
1.51999999	-103.45770000
1.55999999	-98.97152000
1.59999999	-98.97152000
1.63999999	-107.95920000
1.67999999	-94.48530000
1.71999999	-94.48530000
1.75999999	-81.01138000
1.79999999	-81.01138000
1.83999999	-76.50990000
1.87999999	-76.50990000
1.91999999	-72.02368000
1.95999999	-76.50990000
1.99999999	-76.50990000
2.03999999	-72.02368000
2.07999999	-76.50990000
2.11999999	-81.01138000
2.15999999	-76.50990000
2.19999999	-76.50990000
2.23999999	-72.02368000
2.27999999	-67.52220000
2.31999999	-58.54976000
2.35999999	-54.04828000
2.39999999	-45.06058000
2.43999999	-36.08813000
2.47999998	-27.10044000
2.51999998	-18.11273000
2.55999998	-13.62651000
2.59999998	-0.15259250
2.63999998	8.81984900
2.67999998	22.29377000
2.71999998	35.78295000
2.75999998	49.25687000
2.79999998	67.21701000
2.83999998	76.20471000
2.87999998	89.67863000
2.91999998	107.65400000
2.95999998	125.61420000
2.99999998	134.60190000
3.03999998	143.58960000
3.07999998	143.58960000
3.11999998	143.58960000
3.15999998	139.10340000
3.19999998	130.11560000
3.23999998	125.61420000
3.27999998	107.65400000
3.31999998	98.66634000
3.35999998	85.19241000
3.39999998	76.20471000
3.43999998	67.21701000
3.47999998	53.74309000
3.51999998	40.26917000
3.55999998	31.28147000
3.59999998	17.80755000
3.63999998	4.33362800
3.67999998	-4.63881300
3.71999998	-22.59896000
3.75999998	-36.08813000
3.79999998	-54.04828000
3.83999998	-72.02368000
3.87999998	-89.98383000
3.91999998	-98.97152000
3.95999998	-107.95920000
3.99999998	-103.45770000
4.03999998	-103.45770000
4.07999998	-89.98383000
4.11999997	-89.98383000
4.15999997	-81.01138000
4.19999997	-76.50990000
4.23999997	-72.02368000
4.27999997	-72.02368000
4.31999997	-72.02368000
4.35999997	-72.02368000
4.39999997	-72.02368000
4.43999997	-76.50990000
4.47999997	-72.02368000
4.51999997	-76.50990000
4.55999997	-72.02368000
4.59999997	-72.02368000
4.63999997	-67.52220000
4.67999997	-58.54976000
4.71999997	-54.04828000
4.75999997	-45.06058000
4.79999997	-40.57436000
4.83999997	-31.58666000
4.87999997	-22.59896000
4.91999997	-18.11273000
4.95999997	-9.12503300
4.99999997	-0.15259250
5.03999997	13.32133000
5.07999997	26.79525000
5.11999997	40.26917000
5.15999997	58.24457000
5.19999997	71.71850000
5.23999997	89.67863000
5.27999997	103.15250000
5.31999997	121.12800000
5.35999997	134.60190000
5.39999997	148.07580000
5.43999997	148.07580000
5.47999997	148.07580000
5.51999997	143.58960000
5.55999997	134.60190000
5.59999997	125.61420000
5.63999997	116.64170000
5.67999997	103.15250000
5.71999997	89.67863000
5.75999996	80.70620000
5.79999996	71.71850000
5.83999996	62.73079000
5.87999996	49.25687000
5.91999996	35.78295000
5.95999996	26.79525000
5.99999996	13.32133000
6.03999996	-0.15259250
6.07999996	-13.62651000
6.11999996	-27.10044000
6.15999996	-45.06058000
6.19999996	-63.03598000
6.23999996	-81.01138000
6.27999996	-94.48530000
6.31999996	-107.95920000
6.35999996	-112.44540000
6.39999996	-107.95920000
6.43999996	-94.48530000
6.47999996	-81.01138000
6.51999996	-63.03598000
6.55999996	-63.03598000
6.59999996	-63.03598000
6.63999996	-63.03598000
6.67999996	-58.54976000
6.71999996	-58.54976000
6.75999996	-63.03598000
6.79999996	-63.03598000
6.83999996	-67.52220000
6.87999996	-72.02368000
6.91999996	-72.02368000
6.95999996	-72.02368000
6.99999996	-72.02368000
7.03999996	-63.03598000
7.07999996	-54.04828000
7.11999996	-45.06058000
7.15999996	-36.08813000
7.19999996	-27.10044000
7.23999996	-22.59896000
7.27999996	-18.11273000
7.31999996	-9.12503300
7.35999996	-0.15259250
7.39999996	8.81984900
7.43999995	22.29377000
7.47999995	35.78295000
7.51999995	53.74309000
7.55999995	71.71850000
7.59999995	89.67863000
7.63999995	112.14030000
7.67999995	134.60190000
7.71999995	148.07580000
7.75999995	152.57730000
7.79999995	161.56500000
7.83999995	157.06350000
7.87999995	148.07580000
7.91999995	139.10340000
7.95999995	125.61420000
7.99999995	116.64170000
8.03999995	107.65400000
8.07999995	94.18011000
8.11999995	80.70620000
8.15999995	71.71850000
8.19999995	62.73079000
8.23999995	49.25687000
8.27999995	40.26917000
8.31999995	31.28147000
8.35999995	17.80755000
8.39999995	4.33362800
8.43999995	-9.12503300
8.47999995	-27.10044000
8.51999995	-45.06058000
8.55999995	-63.03598000
8.59999995	-81.01138000
8.63999995	-94.48530000
8.67999995	-103.45770000
8.71999995	-107.95920000
8.75999995	-103.45770000
8.79999995	-94.48530000
8.83999995	-85.49760000
8.87999995	-76.50990000
8.91999995	-72.02368000
8.95999995	-67.52220000
8.99999995	-63.03598000
9.03999995	-63.03598000
9.07999994	-63.03598000
9.11999994	-67.52220000
9.15999994	-67.52220000
9.19999994	-72.02368000
9.23999994	-72.02368000
9.27999994	-72.02368000
9.31999994	-72.02368000
9.35999994	-67.52220000
9.39999994	-58.54976000
9.43999994	-54.04828000
9.47999994	-45.06058000
9.51999994	-36.08813000
9.55999994	-27.10044000
9.59999994	-18.11273000
9.63999994	-9.12503300
9.67999994	-0.15259250
9.71999994	8.81984900
9.75999994	17.80755000
9.79999994	35.78295000
9.83999994	44.75539000
9.87999994	62.73079000
9.91999994	76.20471000
9.95999994	89.67863000
9.99999994	107.65400000
10.03999994	121.12800000
10.07999994	134.60190000
10.11999994	143.58960000
10.15999994	143.58960000
10.19999994	143.58960000
10.23999994	143.58960000
10.27999994	134.60190000
10.31999994	125.61420000
10.35999994	121.12800000
10.39999994	107.65400000
10.43999994	94.18011000
10.47999994	85.19241000
10.51999994	71.71850000
10.55999994	58.24457000
10.59999994	49.25687000
10.63999994	35.78295000
10.67999994	26.79525000
10.71999993	13.32133000
10.75999993	-0.15259250
10.79999993	-9.12503300
10.83999993	-27.10044000
10.87999993	-45.06058000
10.91999993	-58.54976000
10.95999993	-76.50990000
10.99999993	-94.48530000
11.03999993	-103.45770000
11.07999993	-107.95920000
11.11999993	-107.95920000
11.15999993	-98.97152000
11.19999993	-89.98383000
11.23999993	-89.98383000
11.27999993	-72.02368000
11.31999993	-72.02368000
11.35999993	-72.02368000
11.39999993	-58.54976000
11.43999993	-54.04828000
11.47999993	-63.03598000
11.51999993	-67.52220000
11.55999993	-72.02368000
11.59999993	-72.02368000
11.63999993	-72.02368000
11.67999993	-72.02368000
11.71999993	-72.02368000
11.75999993	-63.03598000
11.79999993	-58.54976000
11.83999993	-54.04828000
11.87999993	-36.08813000
11.91999993	-31.58666000
11.95999993	-27.10044000
11.99999993	-18.11273000
12.03999993	-4.63881300
12.07999993	4.33362800
12.11999993	17.80755000
12.15999993	31.28147000
12.19999993	49.25687000
12.23999993	67.21701000
12.27999993	80.70620000
12.31999993	98.66634000
12.35999992	116.64170000
12.39999992	134.60190000
12.43999992	134.60190000
12.47999992	130.11560000
12.51999992	125.61420000
12.55999992	121.12800000
12.59999992	112.14030000
12.63999992	107.65400000
12.67999992	103.15250000
12.71999992	103.15250000
12.75999992	103.15250000
12.79999992	103.15250000
12.83999992	98.66634000
12.87999992	85.19241000
12.91999992	76.20471000
12.95999992	67.21701000
12.99999992	49.25687000
13.03999992	31.28147000
13.07999992	22.29377000
13.11999992	13.32133000
13.15999992	-0.15259250
13.19999992	-22.59896000
13.23999992	-40.57436000
13.27999992	-54.04828000
13.31999992	-72.02368000
13.35999992	-89.98383000
13.39999992	-103.45770000
13.43999992	-107.95920000
13.47999992	-112.44540000
13.51999992	-107.95920000
13.55999992	-98.97152000
13.59999992	-94.48530000
13.63999992	-85.49760000
13.67999992	-76.50990000
13.71999992	-72.02368000
13.75999992	-63.03598000
13.79999992	-58.54976000
13.83999992	-58.54976000
13.87999992	-58.54976000
13.91999992	-58.54976000
13.95999992	-63.03598000
13.99999991	-63.03598000
14.03999991	-67.52220000
14.07999991	-67.52220000
14.11999991	-63.03598000
14.15999991	-58.54976000
14.19999991	-54.04828000
14.23999991	-40.57436000
14.27999991	-31.58666000
14.31999991	-27.10044000
14.35999991	-18.11273000
14.39999991	-13.62651000
14.43999991	-4.63881300
14.47999991	4.33362800
14.51999991	17.80755000
14.55999991	31.28147000
14.59999991	49.25687000
14.63999991	62.73079000
14.67999991	85.19241000
14.71999991	103.15250000
14.75999991	121.12800000
14.79999991	139.10340000
14.83999991	143.58960000
14.87999991	161.56500000
14.91999991	161.56500000
14.95999991	152.57730000
14.99999991	143.58960000
15.03999991	130.11560000
15.07999991	116.64170000
15.11999991	107.65400000
15.15999991	94.18011000
15.19999991	85.19241000
15.23999991	71.71850000
15.27999991	58.24457000
15.31999991	53.74309000
15.35999991	35.78295000
15.39999991	26.79525000
15.43999991	17.80755000
15.47999991	4.33362800
15.51999991	-9.12503300
15.55999991	-27.10044000
15.59999991	-45.06058000
15.63999990	-63.03598000
15.67999990	-81.01138000
15.71999990	-89.98383000
15.75999990	-103.45770000
15.79999990	-107.95920000
15.83999990	-107.95920000
15.87999990	-103.45770000
15.91999990	-94.48530000
15.95999990	-89.98383000
15.99999990	-76.50990000
16.03999990	-72.02368000
16.07999990	-67.52220000
16.11999990	-63.03598000
16.15999990	-63.03598000
16.19999990	-72.02368000
16.23999990	-67.52220000
16.27999990	-72.02368000
16.31999990	-72.02368000
16.35999990	-72.02368000
16.39999990	-72.02368000
16.43999990	-72.02368000
16.47999990	-67.52220000
16.51999990	-58.54976000
16.55999990	-54.04828000
16.59999990	-40.57436000
16.63999990	-36.08813000
16.67999990	-27.10044000
16.71999990	-13.62651000
16.75999990	-4.63881300
16.79999990	-0.15259250
16.83999990	13.32133000
16.87999990	26.79525000
16.91999990	35.78295000
16.95999990	53.74309000
16.99999990	67.21701000
17.03999990	80.70620000
17.07999990	98.66634000
17.11999990	116.64170000
17.15999990	125.61420000
17.19999990	139.10340000
17.23999990	148.07580000
17.27999989	148.07580000
17.31999989	143.58960000
17.35999989	139.10340000
17.39999989	130.11560000
17.43999989	116.64170000
17.47999989	107.65400000
17.51999989	98.66634000
17.55999989	85.19241000
17.59999989	71.71850000
17.63999989	62.73079000
17.67999989	49.25687000
17.71999989	35.78295000
17.75999989	26.79525000
17.79999989	13.32133000
17.83999989	4.33362800
17.87999989	-4.63881300
17.91999989	-22.59896000
17.95999989	-36.08813000
17.99999989	-54.04828000
18.03999989	-72.02368000
18.07999989	-94.48530000
18.11999989	-103.45770000
18.15999989	-107.95920000
18.19999989	-107.95920000
18.23999989	-103.45770000
18.27999989	-94.48530000
18.31999989	-89.98383000
18.35999989	-85.49760000
18.39999989	-76.50990000
18.43999989	-72.02368000
18.47999989	-72.02368000
18.51999989	-72.02368000
18.55999989	-72.02368000
18.59999989	-72.02368000
18.63999989	-72.02368000
18.67999989	-76.50990000
18.71999989	-72.02368000
18.75999989	-72.02368000
18.79999989	-72.02368000
18.83999989	-67.52220000
18.87999989	-63.03598000
18.91999989	-54.04828000
18.95999988	-40.57436000
18.99999988	-36.08813000
19.03999988	-27.10044000
19.07999988	-18.11273000
19.11999988	-9.12503300
19.15999988	-4.63881300
19.19999988	8.81984900
19.23999988	17.80755000
19.27999988	31.28147000
19.31999988	44.75539000
19.35999988	58.24457000
19.39999988	67.21701000
19.43999988	85.19241000
19.47999988	98.66634000
19.51999988	112.14030000
19.55999988	125.61420000
19.59999988	134.60190000
19.63999988	143.58960000
19.67999988	143.58960000
19.71999988	139.10340000
19.75999988	134.60190000
19.79999988	125.61420000
19.83999988	112.14030000
19.87999988	103.15250000
19.91999988	89.67863000
19.95999988	76.20471000
19.99999988	67.21701000
20.03999988	53.74309000
20.07999988	40.26917000
20.11999988	31.28147000
20.15999988	17.80755000
20.19999988	8.81984900
20.23999988	-4.63881300
20.27999988	-18.11273000
20.31999988	-36.08813000
20.35999988	-49.56206000
20.39999988	-72.02368000
20.43999988	-85.49760000
20.47999988	-98.97152000
20.51999988	-107.95920000
20.55999988	-107.95920000
20.59999987	-107.95920000
20.63999987	-94.48530000
20.67999987	-85.49760000
20.71999987	-76.50990000
20.75999987	-72.02368000
20.79999987	-72.02368000
20.83999987	-67.52220000
20.87999987	-67.52220000
