Time,Channel A
(us),(V)

0.00000000,1.43238600
0.04000000,1.43238600
0.08000000,1.38752400
0.12000000,1.38752400
0.16000000,1.29795200
0.20000000,1.25324300
0.24000000,1.16367100
0.28000000,1.07409900
0.32000000,0.98452710
0.36000000,0.85009310
0.40000000,0.76052120
0.44000000,0.67110200
0.48000000,0.53666800
0.52000000,0.35752430
0.56000000,0.26795250
0.60000000,0.13367110
0.64000000,-0.00061037
0.68000000,-0.09002960
0.72000000,-0.26917330
0.76000000,-0.35874510
0.80000000,-0.49317910
0.83999999,-0.62746050
0.87999999,-0.71703240
0.91999999,-0.85131380
0.95999999,-0.94088570
0.99999999,-1.03045700
1.03999999,-1.12002900
1.07999999,-1.20960100
1.11999999,-1.25446300
1.15999999,-1.29917300
1.19999999,-1.34403500
1.23999999,-1.38874500
1.27999999,-1.38874500
1.31999999,-1.38874500
1.35999999,-1.38874500
1.39999999,-1.34403500
1.43999999,-1.34403500
1.47999999,-1.25446300
1.51999999,-1.20960100
1.55999999,-1.12002900
1.59999999,-1.07532000
1.63999999,-0.94088570
1.67999999,-0.85131380
1.71999999,-0.76174200
1.75999999,-0.67232280
1.79999999,-0.53788870
1.83999999,-0.40360730
1.87999999,-0.31403550
1.91999999,-0.17960140
1.95999999,-0.04531999
1.99999999,0.08880886
2.03999999,0.22324290
2.07999999,0.35752430
2.11999999,0.49195840
2.15999999,0.58153020
2.19999999,0.71581160
2.23999999,0.80538340
2.27999999,0.89495530
2.31999999,1.02923700
2.35999999,1.07409900
2.39999999,1.16367100
2.43999999,1.20838000
2.47999998,1.29795200
2.51999998,1.34281400
2.55999998,1.38752400
2.59999998,1.38752400
2.63999998,1.38752400
2.67999998,1.38752400
2.71999998,1.38752400
2.75999998,1.34281400
2.79999998,1.29795200
2.83999998,1.25324300
2.87999998,1.16367100
2.91999998,1.07409900
2.95999998,1.02923700
2.99999998,0.89495530
3.03999998,0.80538340
3.07999998,0.71581160
3.11999998,0.62623980
3.15999998,0.49195840
3.19999998,0.35752430
3.23999998,0.26795250
3.27999998,0.13367110
3.31999998,-0.00061037
3.35999998,-0.13489180
3.39999998,-0.26917330
3.43999998,-0.35874510
3.47999998,-0.49317910
3.51999998,-0.58275090
3.55999998,-0.71703240
3.59999998,-0.80660420
3.63999998,-0.89617600
3.67999998,-0.98574790
3.71999998,-1.07532000
3.75999998,-1.12002900
3.79999998,-1.16489100
3.83999998,-1.25446300
3.87999998,-1.29917300
3.91999998,-1.29917300
